"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"halahhhh rasengan","85","3","2025-10-09T04:36:34.000Z","xanndraaaa0","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6868589484578423813","7559076220891333396","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d38f2b2e19ac8f77959bd4344a68d9fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7e32000&x-expires=1763467200&x-signature=%2B53JJfMRjE3mCyXEocPKQWoMteM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ngomng di hadapan orang2 yang kerusakan kendaraanya di tanggung pemerintah","14","0","2025-10-09T06:08:30.000Z","ryanedwardjkitto","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6757098024898446337","7559099135242175250","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1d93f45b2100f497521ee7d6c929bfbe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=590e4f1f&x-expires=1763467200&x-signature=26g%2B6DJa8pih0qxpuPtjHlK5CjU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kenapa dia gk di geser dari mentri","711","12","2025-10-09T02:33:21.000Z","m0rayyy_","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6869923763766297601","7559044479233508103","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b9cb5cb7ed41892c930fe0e6eb77f2d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=92047235&x-expires=1763467200&x-signature=IZyUzpug7RkddD%2FODqrfTeEbW2o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"masa iya presiden kalah sama bahlil","15","0","2025-10-14T04:45:25.000Z","jakatingkirekemurang","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7219548283402880026","7560933931714134801","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/4f0dfec1f9ccefa9382542428a22e49f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ce45ed4&x-expires=1763467200&x-signature=Px0s524dwlFpIYsVPIFvKQs8XO4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bahlil mandi apaa","26","4","2025-10-11T03:13:23.000Z","notyours_againn","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7240802326981379078","7559796975261401863","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9e3124f22f0eaac52c90f4490bfa70ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=608c9eb2&x-expires=1763467200&x-signature=qGnFBQMGnErAXbx6IHAJ1O4CHhM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"etanol adalah bahlul... taukan maksutku😏","6","0","2025-10-09T13:52:29.000Z","wongwagetulangwangi","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7235232509284893701","7559219489525302017","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/3c72596c222605dee612eddcee4a231f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9959e379&x-expires=1763467200&x-signature=%2FTgfV47bott%2Bh0LRjyhuo2EYcZs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jgn liat bahlil dari sisi negatif nya aja, sesekali coba liat dari sisi positif nya pasti gak bakalan ada..","5","0","2025-10-09T04:04:41.000Z","alfaruq.erdogan","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7481216016397206545","7559068001602880276","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d2b7b8459fba3425ff93078f99878b97~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7be939e3&x-expires=1763467200&x-signature=9U9UgZhisP7FAI5TGf5dCf7UTMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"negara penghasil minyak bumi sampai impor🗿","6","0","2025-10-09T05:31:52.000Z","rkaa696","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7104408359638975514","7559090468061004551","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14f46602604f901a87c22f08987b50ef~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9c1cd0cc&x-expires=1763467200&x-signature=qS2S%2BOuo5nvyAfnpnDxkpDZDhr4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"udh curiga","7","0","2025-10-09T03:35:40.000Z","anak.konto1","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6848868963368993794","7559060511251792656","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9f7b577cfb7c58778c0c76e8d2d2b1ff~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b54ec1a9&x-expires=1763467200&x-signature=F4%2BsHfdF5TQexpvfXlsUOuZjNdk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"makasih bang udah bantu speak up manusia itu","5","0","2025-10-09T10:12:07.000Z","rere19aprl","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6930542058282615809","7559162687001248530","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5f6b9cd1da5e8a6f20f089b93e3a3398~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=12274293&x-expires=1763467200&x-signature=OzoSv%2ByvgTAHQf3t7jYGzsh%2BsNg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"udh deh gini aja skrng gmna klo kita bayar pajak 1 % pake uang nah 90% nya pake daun pisang","28","2","2025-10-09T04:47:25.000Z","dedewenden91","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6769372987386708994","7559079022417036052","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/1e82ab0f57618404856ff49784f6e168~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f6d8fe1&x-expires=1763467200&x-signature=HYajY8WjvJoKbfLSY4eI5cVhoxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"heran ama si bahlil kuat ga mau di pecat.hrs di ganti mentri nya","8","2","2025-10-09T05:22:04.000Z","hermanfilm359","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7473315591777534983","7559087274593305352","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8f014a5af17c818b891d93bfca07bdde~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c286591&x-expires=1763467200&x-signature=fIveVd4dSGAwIO6c0sh%2BdYUBNHo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak Prabowo knp sih masih di pertahankan menteri ini. Hadeuh","37","2","2025-10-09T07:00:19.000Z","lulanaka1210","https://www.tiktok.com/@dj_donny/video/7559032838645894408","7304419032857658373","7559113285879382802","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/946cef90a090870d7c07778fbf7ead5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ae5deb1&x-expires=1763467200&x-signature=djENgp4YuMexzxESEHhE%2B8ZGrN4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"cara merusak kendaraan masyarakat beli baru rusak lagi beli lagi gitu aj trus","18","1","2025-10-09T03:25:02.000Z","ssubhanallahssubh","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6848983354509116418","7559057798234669842","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/44685be9ff57290d1f13dcadb647b107~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=bf7e9534&x-expires=1763467200&x-signature=IQbdkbY1J%2FCZOXPifO%2Btfzw3lcs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bukan bahlil itu mah jadinya bahlul😂😂","17","1","2025-10-10T05:32:42.000Z","zaenal_alim","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6941303325754311681","7559461763050734353","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-aiso/d84e0d7a44513cc9941825395f925a35~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4c0fac66&x-expires=1763467200&x-signature=ZwLniGL0sZS1NLKyIgncALILx1E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mafia semua dalam pemerintah indonesia","18","1","2025-10-09T03:16:52.000Z","_scorpio21197","https://www.tiktok.com/@dj_donny/video/7559032838645894408","6833284694399763457","7559055707677573896","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/303cce67f5e256058da4b01830093c01~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ebc9dbea&x-expires=1763467200&x-signature=pWOKLEuTjVDIvB2EEMhJuyn%2Bsb0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"cek vt om fitra eri soal bensin etanol biar kalian paham","227","17","2025-10-12T10:33:13.000Z","rekaaldii_","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7134681216616793115","7560281403284652818","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c4e78c385877382cc380e3424f0176af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=17a457cc&x-expires=1763467200&x-signature=%2BwL1PdmHfpD%2FNDyDl%2BCtF1cajOY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"maaf lepas🙏🙏🙏","1853","138","2025-10-13T09:28:21.000Z","dokterodgj526","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7519489521588880392","7560635765702132498","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/4d31e9a9ad8f74592fb33261e19ce763~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef52b281&x-expires=1763467200&x-signature=uS0AAtrKpUjxv3lxTrwr9tfYbKU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak presiden kapan ada rencana buat pecat ini orang, muak banget","2596","47","2025-10-10T09:22:02.000Z","cobasisilain08","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7527134614713386004","7559520865211450130","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/52fe2d148981b5d5c38833135206131f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=201ab766&x-expires=1763467200&x-signature=AeyY%2B0NWZGrM3SLH7F2PybJtB0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bahlil itu belajar nya drimna kok dibilang bgus👍😁","7","1","2025-10-10T14:17:25.000Z","www.tiktokcom.leonardo","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6563421192299413505","7559597014649340693","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6b64abedf5ad0ce05269055465d4b357~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=52e4c2c4&x-expires=1763467200&x-signature=L15jhtRjwawCxi9V4f55dn4gl1k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"","15","0","2025-10-21T07:13:51.000Z","apacoba.___","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6946087423307826178","7563569761536869136","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e037a801940be5cdbf7549160e654617~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=29f85e86&x-expires=1763467200&x-signature=RBK36L%2FKfQtg%2Fr8kS8%2FX2hlLvHU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bahlil sm bahlul apa sih perbedaannya?? serius nanya.","17","4","2025-10-12T02:31:32.000Z","cemaradesy","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7148706268910191642","7560157277513138952","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0671f1c54ba303dfd5a51aaee354a3c1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81cfea78&x-expires=1763467200&x-signature=HiS9p8RI7mrw0L9FK5K8l5WHZWs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pecat bahlil🔥🔥🔥","11","0","2025-10-10T08:04:48.000Z","ilhammubarok298","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7258568188760835073","7559500977810211602","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8f7e1c70c34a1ad2aeb1f05230a410ad~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a31da171&x-expires=1763467200&x-signature=aWdMDqW3arZJB1lvjyEnesQniX8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Setiap 1 kebijakan Bahlil, mempercepat Kiamat 1 Tahun.","355","5","2025-10-10T08:51:20.000Z","silver_dragon___","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6880780180530430978","7559512978987975431","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d9d3c9c99c1ef54a6eca79a033c659c4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1acf0931&x-expires=1763467200&x-signature=gXkEMWcRNKRdPmNJB8SZ2MGgH%2Bs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bahlil jika 2026 bensin di campur dengan etanol kita seluruh Indonesia akan demo besar besaran","90","13","2025-10-16T11:45:53.000Z","dimas.anggara068","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7224353739003937819","7561784465577837330","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/e47f201d5bafa8aec8e7c999ae8ee8be~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d113f351&x-expires=1763467200&x-signature=pcvxbTgYzsuDqRocyUvirIqXVxY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Jangan percaya sm omongan Bahlil😁😁😁","20","0","2025-10-10T06:47:10.000Z","ali__0299","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6859351402603512834","7559480523480236821","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/391ded981ed68c6e63bafadfe0068cae~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cc52b608&x-expires=1763467200&x-signature=sDVXVU6Ei%2BQqUxOrT0IAJ1mBL3c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"katanya ngelamar kerja di Indonesia harus berpenampilan menarik,kok bahlil bisa jadi mentri?","107","10","2025-10-12T13:37:21.000Z","pirmansaepuloh2","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7526945362025579538","7560328853903655688","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d1961abe2b1b53844dff2243b911d628~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a4f2da27&x-expires=1763467200&x-signature=goj4uCQRHDFQIdlzkgU84TWA2sI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"menteri bikin gaduh aja ...ganti pak prabowo","33","0","2025-10-10T06:54:20.000Z","yudi50055","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6980868107641422849","7559482800326427412","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7329947520514129927~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=95f26a9a&x-expires=1763467200&x-signature=AM65G2N4MruwqzX%2BekCsS1ecJyI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak Presiden... saya kecewa dengan menteri bapak yang satu ini🥺","56","0","2025-10-10T07:17:46.000Z","duniakont3n","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7312712116153713670","7559488865096598279","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3e3d573fadc878eaa47e19ac09f53201~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f43a314b&x-expires=1763467200&x-signature=GzyS9SodSbLLel8L2lO1uRD%2BtCo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"yg tidak bagus mulut bahlil","22","0","2025-10-10T06:50:47.000Z","alifbanyumili","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7258090164920140806","7559481903343256327","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/109cb8a7b308174f4364b0eb0dc0a2cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=baf07a1d&x-expires=1763467200&x-signature=xEzbwOSZUcIi96WdLwXoud%2BGWl0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"wowo wowo orang gini ko masih di pertahankan,
pecat segera bahlil 🔥🔥🔥🔥","13","0","2025-10-10T06:51:22.000Z","goorotb","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7059369774468367366","7559482060462408455","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ce5735e466b3b43369f55143f18cde75~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c5e9d20a&x-expires=1763467200&x-signature=eIrHCpLOF4QavDd9CWxHP0EgVqk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"emng situ jurusan teknik mesin🗿","5","0","2025-10-11T06:54:25.000Z","yazid070507","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7042240359016399878","7559853936128459527","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/aa1325e635a68f83e073a705ab5a0012~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ab257fb&x-expires=1763467200&x-signature=nL6H6y%2F4ivhSc1yov5NtoJBSems%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sebutkan negara mana saja","10","0","2025-10-10T06:12:57.000Z","3ipit","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7385202201638405125","7559287747267183367","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8deedad04146b8ed257643471d712bfb~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=add2e3c3&x-expires=1763467200&x-signature=a6T95YJ%2BwNBqEFV0W%2FM6ye%2Fs6Hk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Sudah saatnya rakyat turun ke jalan!","7","0","2025-10-10T07:27:26.000Z","antiotakkosong","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6886232396561417218","7559491355152925448","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7100bead450950aca9408bddf6eb6857~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2d65f260&x-expires=1763467200&x-signature=Xoir5UvO%2F3rAayZC1vcxxWGnByI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"PECAT BAHLIL","5","0","2025-10-10T14:22:53.000Z","hatiyanghakiki799","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7260331439299920902","7559598423533585160","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9bee967381f8f1c4073bb43dffc31524~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=faefe2f6&x-expires=1763467200&x-signature=V6nKSu5txCI33WaLaUTAekecaBQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"itu siapa yg tepuk tangan?
terpaksa banget tepuk tangan kayaknya 😂","6","0","2025-10-12T12:39:49.000Z","tarunarangga","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7207373939357500442","7560314023528825607","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a6c11f3b90fbfcf6727699275d4f40af~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5c665514&x-expires=1763467200&x-signature=Oj6u%2BX0ZmEILyDqoTjzekohHcGI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kpn Bahlil pake baju orange","5","2","2025-10-11T13:49:45.000Z","bah.eko.iskandar","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7271267402069902338","7559960982672425735","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/35ab0cb6665104255c7744a9eda2c636~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be72c2ba&x-expires=1763467200&x-signature=SR7AzPRyGFjDKCpgSUU5HowtVNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini adalah menteri yg sangat menyusahkan rakyat..","29","1","2025-10-11T01:08:02.000Z","pejabatraya2025","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7517830064726311943","7559764611643507474","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c4effb11&x-expires=1763467200&x-signature=LOAssKzIdUgP4y5sW3xhbJ7CwSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mafia migas. pertamax oplosan. wahh... wah... itulah bagian dari pertamina saat ini. kebongkar.","13","0","2025-10-10T04:46:49.000Z","simfoni.yg.indah","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7361399434457007120","7559449957481693973","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7382813610994728966~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=be135c45&x-expires=1763467200&x-signature=msji32y4NQ3YRWLK1UDzhLT6ijQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"buktinya spbu swasta gak mau","5","0","2025-10-10T06:05:38.000Z","ranggafadli8","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7082032979346637826","7559470261377565441","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/d49abc8284e4b4cd2af89487f1cf0a83~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5565477c&x-expires=1763467200&x-signature=B%2FAj3vArdjo9bElwqH9Abz7TIEw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Mentri,abal2 bikin resah masarakat aja😭😭😭","7","0","2025-10-10T12:42:54.000Z","nasrun086","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","7242211162732413953","7559572655199748882","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/17f111178832fdd01710bfbc6017a377~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=977f0eca&x-expires=1763467200&x-signature=G2dkQxvjj%2BtmJKJQGaBVKefstvA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"❌️BAHLIL.
✅️BAHLUL🗿🗿🗿","7","1","2025-10-12T12:17:17.000Z","bang_sapto","https://www.tiktok.com/@radioelshinta/video/7559427945916271890","6570087671263313922","7560308231483605767","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7325976034979872769~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8d6f8dd4&x-expires=1763467200&x-signature=F7iqFZUIwUTMhcjXGaiOMps1Bno%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
